filename,num_text_blocks,avg_confidence
receipt_00004.png,5,0.8648647114634513
receipt_00005.png,4,0.7990851949725766
receipt_00006.png,2,0.46705996873788536
receipt_00008.png,3,0.993047951720655
receipt_00009.png,4,0.8264781138859689
receipt_00010.png,2,0.7919243439100683
receipt_00011.png,5,0.34854780361056326
receipt_00012.png,3,0.8726390618830919
receipt_00013.png,4,0.9773328970186412
receipt_00015.png,5,0.9903930392116308
receipt_00016.png,6,0.954359712700049
receipt_00017.png,4,0.8437177585437894
receipt_00019.png,3,0.611799215756817
receipt_00020.png,6,0.9202234471946819
receipt_00021.png,6,0.7571116046359142
receipt_00022.png,4,0.8345673959702253
receipt_00023.png,1,0.9993746280670166
receipt_00024.png,6,0.9545874536658326
receipt_00026.png,4,0.9741247959900647
receipt_00027.png,4,0.7502452284097672
receipt_00028.png,7,0.687353807634541
receipt_00029.png,2,0.7656306028366089
receipt_00030.png,4,0.5814477454405278
receipt_00031.png,5,0.8741175562143326
receipt_00032.png,2,0.8804556839168072
receipt_00034.png,6,0.9926609645287195
receipt_00036.png,3,0.7812882934037285
receipt_00037.png,6,0.8877597409300506
receipt_00038.png,3,0.5275829757253329
receipt_00039.png,5,0.8018884435296059
receipt_00041.png,2,0.31094856560230255
receipt_00042.png,4,0.948955588042736
receipt_00043.png,1,0.7587606310844421
receipt_00044.png,5,0.8207963574677706
receipt_00045.png,3,0.8656647155682246
receipt_00046.png,4,0.8430654010735452
receipt_00047.png,5,0.6023294776678085
receipt_00048.png,3,0.7689291621597173
receipt_00049.png,3,0.5075251683592796
receipt_00050.png,5,0.764839430898428
receipt_00051.png,3,0.9869092294247821
receipt_00052.png,3,0.7464894149452448
receipt_00054.png,6,0.9682466283751031
receipt_00055.png,4,0.9325499748811126
receipt_00056.png,8,0.7555780729162507
receipt_00057.png,4,0.9123526681214571
receipt_00058.png,5,0.9067991272546351
receipt_00060.png,5,0.8800061624497175
receipt_00061.png,4,0.770629845559597
receipt_00062.png,7,0.8036901221743652
receipt_00063.png,2,0.9789842403988587
receipt_00064.png,4,0.8575153909623623
receipt_00065.png,3,0.951826691022621
receipt_00066.png,4,0.9270650174003094
receipt_00067.png,5,0.9909810364246369
receipt_00068.png,4,0.7938689574657474
receipt_00069.png,4,0.9835105873644352
receipt_00070.png,8,0.953614350873977
receipt_00071.png,9,0.508421746806966
receipt_00072.png,7,0.7307684198021889
receipt_00073.png,5,0.7553208321332932
receipt_00074.png,3,0.9689594010512034
receipt_00075.png,5,0.8406184505511192
receipt_00076.png,4,0.9208313077688217
receipt_00077.png,6,0.8525452152922904
receipt_00078.png,2,0.9484705398790538
receipt_00080.png,3,0.8364703748375177
receipt_00081.png,6,0.8080592229962349
receipt_00082.png,1,0.8303775601089001
receipt_00083.png,3,0.8776147986451784
receipt_00084.png,6,0.8252877605458101
receipt_00085.png,2,0.9929258022457361
receipt_00086.png,8,0.9097964428365231
receipt_00087.png,3,0.904705664763848
receipt_00088.png,4,0.7938136290758848
receipt_00089.png,5,0.6604624420404435
receipt_00090.png,4,0.9810785008594394
receipt_00091.png,3,0.7150986095269521
receipt_00092.png,4,0.7796704396605492
